Component,individualID,climbID,microchipID,birthID,matingID,individualIdSource,materialOrigin,sex,species,generation,dateBirth,ageDeath,ageDeathUnits,brainWeight,rodentWeight,rodentDiet,bedding,room,waterpH,treatmentDose,treatmentType,stockNumber,genotype,genotypeBackground,modelSystemName,strainOfficialName,specimenID,specimenIdSource,organ,tissue,BrodmannArea,sampleStatus,tissueWeight,tissueVolume,nucleicAcidSource,cellType,fastingState,isPostMortem,samplingAge,samplingAgeUnits,visitNumber,assay
IndividualAnimalMODEL-ADMetadataTemplate,12085,13945,NA,B-996-20,I-504/505,UCI_TMF,UCI_TMF,female,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,Trem2-R47H_NSS_homozygous,C57BL6J,NA,NA,12085rh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12085,13945,NA,B-996-20,I-504/505,UCI_TMF,UCI_TMF,female,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,Trem2-R47H_NSS_homozygous,C57BL6J,NA,NA,12085lh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12084,13944,NA,B-996-20,I-504/505,UCI_TMF,UCI_TMF,female,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,12084rh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12084,13944,NA,B-996-20,I-504/505,UCI_TMF,UCI_TMF,female,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,12084lh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12083,13943,NA,B-996-20,I-504/505,UCI_TMF,UCI_TMF,female,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,Trem2-R47H_NSS_homozygous,C57BL6J,NA,NA,12083rh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12083,13943,NA,B-996-20,I-504/505,UCI_TMF,UCI_TMF,female,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,Trem2-R47H_NSS_homozygous,C57BL6J,NA,NA,12083lh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12082,13942,NA,B-996-20,I-504/505,UCI_TMF,UCI_TMF,male,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,Trem2-R47H_NSS_homozygous,C57BL6J,NA,NA,12082rh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12082,13942,NA,B-996-20,I-504/505,UCI_TMF,UCI_TMF,male,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,Trem2-R47H_NSS_homozygous,C57BL6J,NA,NA,12082lh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12076,13936,NA,B-995-20,I-502/503,UCI_TMF,UCI_TMF,female,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,12076rh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12076,13936,NA,B-995-20,I-502/503,UCI_TMF,UCI_TMF,female,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,12076lh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12075,13935,NA,B-995-20,I-502/503,UCI_TMF,UCI_TMF,female,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,12075rh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12075,13935,NA,B-995-20,I-502/503,UCI_TMF,UCI_TMF,female,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,12075lh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12074,13934,NA,B-995-20,I-502/503,UCI_TMF,UCI_TMF,female,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,Trem2-R47H_NSS_homozygous,C57BL6J,NA,NA,12074lh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12073,13933,NA,B-995-20,I-502/503,UCI_TMF,UCI_TMF,female,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,Trem2-R47H_NSS_homozygous,C57BL6J,NA,NA,12073rh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12073,13933,NA,B-995-20,I-502/503,UCI_TMF,UCI_TMF,female,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,Trem2-R47H_NSS_homozygous,C57BL6J,NA,NA,12073lh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12070,13930,NA,B-995-20,I-502/503,UCI_TMF,UCI_TMF,male,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,12070rh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12070,13930,NA,B-995-20,I-502/503,UCI_TMF,UCI_TMF,male,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,12070lh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12069,13929,NA,B-995-20,I-502/503,UCI_TMF,UCI_TMF,male,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,12069rh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12069,13929,NA,B-995-20,I-502/503,UCI_TMF,UCI_TMF,male,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,12069lh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12068,13928,NA,B-995-20,I-502/503,UCI_TMF,UCI_TMF,male,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,12068rh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12068,13928,NA,B-995-20,I-502/503,UCI_TMF,UCI_TMF,male,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,12068lh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12067,13927,NA,B-995-20,I-502/503,UCI_TMF,UCI_TMF,male,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,Trem2-R47H_NSS_homozygous,C57BL6J,NA,NA,12067rh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12067,13927,NA,B-995-20,I-502/503,UCI_TMF,UCI_TMF,male,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,Trem2-R47H_NSS_homozygous,C57BL6J,NA,NA,12067lh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12066,13926,NA,B-995-20,I-502/503,UCI_TMF,UCI_TMF,male,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,12066rh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,12066,13926,NA,B-995-20,I-502/503,UCI_TMF,UCI_TMF,male,Mouse,F3,12/10/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,12066lh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,11929,13789,NA,B-956-20,272377,UCI_TMF,UCI_TMF,male,Mouse,F1,11/30/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,11929rh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,11929,13789,NA,B-956-20,272377,UCI_TMF,UCI_TMF,male,Mouse,F1,11/30/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,11929lh,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,LTP
IndividualAnimalMODEL-ADMetadataTemplate,7683,9114,NA,B-78-20,197356,UCI_TMF,UCI_TMF,female,Mouse,F1,1/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,7683lh,UCI_TMF,brain,hippocampus,NA,frozen,NA,NA,bulk cell,NA,NA,TRUE,12,NA,NA,rnaSeq
IndividualAnimalMODEL-ADMetadataTemplate,7683,9114,NA,B-78-20,197356,UCI_TMF,UCI_TMF,female,Mouse,F1,1/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,7683lc,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,7683,9114,NA,B-78-20,197356,UCI_TMF,UCI_TMF,female,Mouse,F1,1/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,7683p,UCI_TMF,blood,plasma,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,7683,9114,NA,B-78-20,197356,UCI_TMF,UCI_TMF,female,Mouse,F1,1/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,7683lhif,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,7683,9114,NA,B-78-20,197356,UCI_TMF,UCI_TMF,female,Mouse,F1,1/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,7683lcif,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,7683,9114,NA,B-78-20,197356,UCI_TMF,UCI_TMF,female,Mouse,F1,1/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,7683lhsf,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,7683,9114,NA,B-78-20,197356,UCI_TMF,UCI_TMF,female,Mouse,F1,1/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,7683lcsf,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,7683,9114,NA,B-78-20,197356,UCI_TMF,UCI_TMF,female,Mouse,F1,1/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,Pool-K,UCI_TMF,brain,cerebral cortex,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,12,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,7683,9114,NA,B-78-20,197356,UCI_TMF,UCI_TMF,female,Mouse,F1,1/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,Pool-AA,UCI_TMF,brain,hippocampus,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,12,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,7684,9115,NA,B-78-20,197356,UCI_TMF,UCI_TMF,female,Mouse,F1,1/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,7684lh,UCI_TMF,brain,hippocampus,NA,frozen,NA,NA,bulk cell,NA,NA,TRUE,12,NA,NA,rnaSeq
IndividualAnimalMODEL-ADMetadataTemplate,7684,9115,NA,B-78-20,197356,UCI_TMF,UCI_TMF,female,Mouse,F1,1/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,7684lc,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,7684,9115,NA,B-78-20,197356,UCI_TMF,UCI_TMF,female,Mouse,F1,1/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,7684p,UCI_TMF,blood,plasma,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,7684,9115,NA,B-78-20,197356,UCI_TMF,UCI_TMF,female,Mouse,F1,1/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,Pool-M,UCI_TMF,brain,cerebral cortex,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,12,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,7684,9115,NA,B-78-20,197356,UCI_TMF,UCI_TMF,female,Mouse,F1,1/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,Pool-AC,UCI_TMF,brain,hippocampus,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,12,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,7987,9425,NA,B-155-20,204064,UCI_TMF,UCI_TMF,male,Mouse,F1,2/23/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,7987lh,UCI_TMF,brain,hippocampus,NA,frozen,NA,NA,bulk cell,NA,NA,TRUE,12,NA,NA,rnaSeq
IndividualAnimalMODEL-ADMetadataTemplate,7987,9425,NA,B-155-20,204064,UCI_TMF,UCI_TMF,male,Mouse,F1,2/23/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,7987lc,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,7987,9425,NA,B-155-20,204064,UCI_TMF,UCI_TMF,male,Mouse,F1,2/23/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,7987p,UCI_TMF,blood,plasma,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,7987,9425,NA,B-155-20,204064,UCI_TMF,UCI_TMF,male,Mouse,F1,2/23/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,7987lhif,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,7987,9425,NA,B-155-20,204064,UCI_TMF,UCI_TMF,male,Mouse,F1,2/23/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,7987lcif,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,7987,9425,NA,B-155-20,204064,UCI_TMF,UCI_TMF,male,Mouse,F1,2/23/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,7987lhsf,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,7987,9425,NA,B-155-20,204064,UCI_TMF,UCI_TMF,male,Mouse,F1,2/23/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,7987lcsf,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,7987,9425,NA,B-155-20,204064,UCI_TMF,UCI_TMF,male,Mouse,F1,2/23/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,Pool-L,UCI_TMF,brain,cerebral cortex,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,12,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,7987,9425,NA,B-155-20,204064,UCI_TMF,UCI_TMF,male,Mouse,F1,2/23/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,Pool-AB,UCI_TMF,brain,hippocampus,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,12,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,7988,9426,NA,B-155-20,204064,UCI_TMF,UCI_TMF,female,Mouse,F1,2/23/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,7988lc,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,7988,9426,NA,B-155-20,204064,UCI_TMF,UCI_TMF,female,Mouse,F1,2/23/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,7988p,UCI_TMF,blood,plasma,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,7988,9426,NA,B-155-20,204064,UCI_TMF,UCI_TMF,female,Mouse,F1,2/23/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,Pool-K,UCI_TMF,brain,cerebral cortex,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,12,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,7988,9426,NA,B-155-20,204064,UCI_TMF,UCI_TMF,female,Mouse,F1,2/23/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,Pool-AA,UCI_TMF,brain,hippocampus,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,12,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,8382,9880,NA,B-249-20,227063,UCI_TMF,UCI_TMF,male,Mouse,N2-F1,3/24/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,8382lc,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,8382,9880,NA,B-249-20,227063,UCI_TMF,UCI_TMF,male,Mouse,N2-F1,3/24/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,8382p,UCI_TMF,blood,plasma,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,8382,9880,NA,B-249-20,227063,UCI_TMF,UCI_TMF,male,Mouse,N2-F1,3/24/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,Pool-N,UCI_TMF,brain,cerebral cortex,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,12,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,8382,9880,NA,B-249-20,227063,UCI_TMF,UCI_TMF,male,Mouse,N2-F1,3/24/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,Pool-AD,UCI_TMF,brain,hippocampus,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,12,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,8392,9890,NA,B-253-20,227060,UCI_TMF,UCI_TMF,male,Mouse,F1,3/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,8392lc,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,8392,9890,NA,B-253-20,227060,UCI_TMF,UCI_TMF,male,Mouse,F1,3/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,8392p,UCI_TMF,blood,plasma,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,8392,9890,NA,B-253-20,227060,UCI_TMF,UCI_TMF,male,Mouse,F1,3/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,Pool-L,UCI_TMF,brain,cerebral cortex,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,12,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,8392,9890,NA,B-253-20,227060,UCI_TMF,UCI_TMF,male,Mouse,F1,3/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,Pool-AB,UCI_TMF,brain,hippocampus,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,12,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,8393,9891,NA,B-253-20,227060,UCI_TMF,UCI_TMF,male,Mouse,F1,3/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,8393lh,UCI_TMF,brain,hippocampus,NA,frozen,NA,NA,bulk cell,NA,NA,TRUE,12,NA,NA,rnaSeq
IndividualAnimalMODEL-ADMetadataTemplate,8393,9891,NA,B-253-20,227060,UCI_TMF,UCI_TMF,male,Mouse,F1,3/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,8393lc,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,8393,9891,NA,B-253-20,227060,UCI_TMF,UCI_TMF,male,Mouse,F1,3/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,8393p,UCI_TMF,blood,plasma,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,8393,9891,NA,B-253-20,227060,UCI_TMF,UCI_TMF,male,Mouse,F1,3/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,8393lhif,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,8393,9891,NA,B-253-20,227060,UCI_TMF,UCI_TMF,male,Mouse,F1,3/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,8393lcif,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,8393,9891,NA,B-253-20,227060,UCI_TMF,UCI_TMF,male,Mouse,F1,3/25/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,5XFAD_carrier,C57BL6J,5XFAD,NA,8393lhsf,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
